title,abstract,year,citationCount,url,paperId,authors,Source,have new datapoint,Notes
"Surveillance of sand flies (Psychodidae, Phlebotominae) fromMexico: Altitudinal and climatic patterns after historical and new geographic records in endemic areas of leishmaniasis","This study updates knowledge on historical geographic distribution of sand fly species through identifying
altitudinal and bioclimatic patterns in leishmaniasis endemic areas in Mexico. We analyze and identify sand fly
specimens obtained through national efforts by the Instituto de Diagn´ ostico y Referencia Epidemiol´ ogicos
(InDRE, Mexico), collected between 1995 and 2001, 2008–2012, and 2017–2023, and add bibliographic information
(427 additional records). After a principal components analysis of WorldClim variables and altitudinal
ranges, variables that better explain the distribution of sand fly species were chosen (BIO6, BIO12, and BIO16,
explaining 72 % of variation). A total of 1,187 specimens of 22 species were retrieved from eight states,
providing 29 new municipalities and 48 new localities, being Lutzomyia cruciata, Micropygomyia chiapanensis, and
Psathyromyia shannoni the most common species. We presented new historical records of distribution for sand fly
species from Morelos (3), Oaxaca (7) and Tabasco (1). The 82.7 % of sand fly species analyzed were distributed in
areas with altitudinal ranges below 420 m. The anthropophilic species Psathyromyia shannoni, and Lutzomyia
cruciata showed the greatest variability regarding altitudinal range, and climatic preferences, while several wild
species showed abiotic preferences. It is likely that the effect of urbanization and climate change generate new
beneficial biotopes for the proliferation of the vector sand fly species. Complementary studies that consider
seasonality, vegetation types, and change in land use could provide new information to better understand the
spread of vector-borne diseases.",2024,,https://www.sciencedirect.com/science/article/pii/S0001706X24001529/pdfft?md5=52537ba90810b817d6a48ec2361c3a19&pid=1-s2.0-S0001706X24001529-main.pdf,,"Yokomi N. Lozano-Sardaneta, Jorge J. Rodríguez-Rojas, Atilano Contreras-Ramos",ScienceDirect,No,
"Temporal variation of Triatoma dimidiata abundance and infection with Trypanosoma cruziin domestic and sylvatic habitats of rural Yucatan, Mexico","In the Yucatan Peninsula, Mexico, Triatoma dimidiata is the main vector of Chagas disease. This is a native species
in the region that principally inhabits sylvatic habitats. Nevertheless, it shows a tolerant behavior to anthropogenic
disturbance, with adult bugs frequently infesting human dwellings, principally during the warm and dry
season. Yet, whether the temporal variation of abundance is independent of the habitat and how this is related to
the infection rate with Trypanosoma cruzi in Yucatan is still poorly understood. The objective of this study was to
simultaneously analyze the temporal variations of T. dimidiata abundance and infection with T. cruzi in domestic
and sylvatic habitats from two localities of rural Yucatan (Sudzal, 20◦52ʹ19″N, 88◦59ʹ20″W and Teya, 21◦02ʹ55″N,
89◦04ʹ25″W) to help for the further improvement of locally adapted strategies aimed at controlling T. cruzi vector
transmission. Using community participation and a combination of different trapping techniques, we collected
T. dimidiata bugs during 29 consecutive months within domestic and sylvatic habitats. We then assessed by PCR
the infection of the bugs with T. cruzi. Generalized linear models were used to evaluate the effect of climatic
variables on the abundance of T. dimidiata and the effect of bug sex, season and habitat on the prevalence of
infection with T. cruzi. Overall, 3640 specimens of T. dimidiata were collected. We clearly observed peaks of
maximum abundance in both habitats during the warm and dry season and found a negative association of bug
abundance with relative humidity. The overall prevalence of infection of the bugs with T. cruzi was 15.2 %.
Additionally, bugs collected in domestic habitats displayed a significantly higher prevalence of infection than
sylvatic bugs (19.6% vs. 6.1 %, respectively), suggesting an increased risk of T. cruzi transmission related with
anthropogenic disturbance. Our study is the first to describe the annual pattern of abundance of T. dimidiata in
sylvatic habitats of rural Yucatan and constitutes a contribution to the knowledge of T. dimidiata ecology and of
T. cruzi transmission cycle dynamics in the region. In Yucatan, where the use of mosquito nets has shown to be
effective to limit human dwelling infestation by T. dimidiata, reinforcing the awareness of local residents about
the increased risk of T. cruzi transmission during the warm and dry season when realizing activities in the sylvatic
ambient should be, among others, also considered to improve control strategies and limit the risk of vector
transmission.",2023,,https://www.sciencedirect.com/science/article/pii/S0001706X23002243/pdfft?md5=33d7c0825beccb7a166eb32327054b97&pid=1-s2.0-S0001706X23002243-main.pdf,,"Joel Israel Moo-Millan, Anette Hernández-Andrade, Etienne Waleckx",ScienceDirect,Yes,
"New finding of peridomestic Triatoma infestans (Klug, 1834) (Hemiptera: Reduviidae) in Mexico: Molecular approach using cytochrome B and cytochrome oxidase I","A previous work morphologically identified some specimens colonizing peridomestic sites of Manzanillo Colima,
Mexico, as Triatoma infestans (Klug). In the present study, a molecular approach using cytochrome B and cytochrome
oxidase I was implemented for the genetic identification and determination of the origin of that population.
Phylogenetic analyses positively identified our studied specimens as belonging to the T. infestans clade
based on genetic markers with high posterior probability values, and the haplotype network showed Uruguay,
Chile and Argentina as probable countries of origin of the populations in Mexico, which was supported by gene
flow and migration index analyses. Due to the proximity of the port of Manzanillo to the collection sites, the
introduced specimens were hypothesized to have travelled from the countries of origin to Mexico in a seed
shipment inside a TEU (twenty-foot equivalent unit) maritime container. The identification of T. infestans in
Mexico represents a serious health problem, and the findings presented here indicate a novel pathway for displacing
this vector with the possibility of transmission to any other part of the world, which should be further
investigated.",2022,,https://www.sciencedirect.com/science/article/pii/S1567134821004871/pdfft?md5=cb75003ab35cb0f47267e8d1ccbb2510&pid=1-s2.0-S1567134821004871-main.pdf,,"Fernando Martínez-Hernández, Guiehdani Villalobos, José Alejandro Martínez-Ibarra",ScienceDirect,Yes,Need to check if the data here has all been mentioned in a previous paper (they mentioned in the method section).
Seroprevalence of Trypanosoma cruziin Eight Blood Banks in Mexico,"Background. The true prevalence of Chagas disease in Mexico is unknown. However,
it has been estimated that 1.1–4 million people are infected with Trypanosoma cruzi,
which represents a potential risk for transmission of the disease via contaminated blood.
Aim of the Study. To determine the Chagas disease seroprevalence in donors from eight
blood banks in the north of Mexico City, and the northeast of the State of Mexico.
Study Design and Methods. Serum samples from blood donors (n = 515,038) were
tested to detect the presence of anti-Trypanosoma cruzi antibodies in eight blood banks.
The serologic screening test was performed in each of the blood banks. To confirm
the seropositive blood donors, only two out of the eight blood banks used a test with
a different principle with the aim of identifying anti-Trypanosoma cruzi antibodies.
All tests were validated by the Mexican Institute for Epidemiological Diagnosis and
Reference.
Results. One thousand two hundred and ten blood donors were seropositive for Try-
panosoma cruzi, which represents a 0.23% seroprevalence (95% CI 0.22–0.25%). Of
the seropositive blood donors, 97.03 % resided in the northeast area of the State of
Mexico, Mexico City, and southern part of the State of Hidalgo.
Conclusions. Active transmission of Chagas disease may be occurring in non-endemic
regions in the northeast of the State of Mexico.",2022,,https://www.sciencedirect.com/science/article/pii/S018844092200100X/pdfft?md5=7ec6b6927e73157e9b3cee7df0ecdd2c&pid=1-s2.0-S018844092200100X-main.pdf,,"Saúl González-Guzmán, Patricia González-Cano, Vladimir Paredes-Cervantes",ScienceDirect,No,
Trypanosoma cruzi and Leishmania spp. in rodents in a peri-urban area of Central Mexico,"Rodents are one of the most relevant groups of mammals involved in the process of zoonotic disease transmission. Their ability to adapt to anthropized environments allows them to come into contact with humans with often negative consequences for the latter. The present study designed to detect the presence of Trypanosoma cruzi and Leishmania spp. in rodents living in the peri-urban area of Queretaro in central Mexico. This research was carried out during two seasons of collection of wild and domestic rodents, in three localities within the peri-urban area of the state of Queretaro. These collections were carried out during the dry season of February-May 2017 and in the rainy season of August-November 2017. Samples were obtained from the tail tip, from which DNA was purified using the DNeasy Blood & Tissue Kit. End-point PCR was used for the identification of Trypanosoma cruzi and Leishmania spp. A total of 82 rodents were caught, represented in three families, six genera and seven species, of which 29 (35.3%) were positive for Trypanosoma cruzi; 13 (15.8%) for Leishmania spp.; and 12 individuals presented co-infection with both parasites (14.6%). This study confirmed the presence of Trypanosoma cruzi and Leishmania spp. in synanthropic rodents in the peri-urban area of Queretaro, where Chagas and Leishmaniosis diseases are not considered endemic. It is necessary to continue researching for the presence of vectors, as well as for the detection of diseases caused by parasites in humans and thus be able to confirm the transmission cycle of Trypanosoma cruzi and Leishmania spp. in this central Mexican city.",2022,,No URL found,,"Diana Orduña-Mayares, Norma Hernández-Camacho, Brenda Camacho-Macías",ScienceDirect,No,
Combined use of real-time PCR and serological techniques for improved surveillance of chronic and acute American trypanosomiasis in dogs and their owners from an endemic rural area of Neotropical Mexico,"In this study, the prevalence of T. cruzi infection was estimated in dogs and their owners from a rural community in Mexico using serological techniques for chronic infection cases, qPCR for acute phase cases, and a combination of both techniques to detect chronic and acute infections. Eighty-nine blood samples were collected from owners and their dogs for obtaining serum and parasite DNA. Prevalence was calculated using (i) positive cases detected in a serological test (ELISA and Western blot), (ii) positive cases detected in a qPCR test, and (iii) positive cases detected by both techniques. Sensitivity, specificity, and predictive values were determined individually for serology, qPCR and for both techniques used simultaneously. The prevalence observed varied: for serology, 25.8% of the dogs and 7.9% of the owners were seropositive, while for qPCR 29.2% of the dogs and 10.1% of the owners were identified as positive. Combination of serological and molecular techniques resulted in a prevalence of 38.2% for dogs and 12.4% for their owners. The sensitivity, specificity and predictive values calculated for both techniques improved when both techniques were used simultaneously (sensitivity of 92.4% and specificity of 100% for infected dogs and sensitivity of 93.4% and specificity of 100% for infected owners). Combined use of serological tests and qPCR allowed identifying a greater number of positive cases in dogs and their owners. This strategy may help implement adequate and timely epidemiological surveillance of American trypanosomiasis in order to prevent the appearance of new cases of Trypanosoma cruzi infections in endemic zones.",2022,,https://www.sciencedirect.com/science/article/pii/S2667114X22000073/pdfft?md5=14547c16313c1d9dcb11d874b9192a2f&pid=1-s2.0-S2667114X22000073-main.pdf,,"José I. Chan-Pérez, Juan F. J. Torres-Acosta, Matilde Jiménez-Coello",ScienceDirect,No,
Heterorhabditis indica (Nematoda: Rhabditida) a possible new biological control agent against the vector of Chagas disease,"Chagas disease is a zoonosis caused by the protozoan Trypanosoma cruzi and transmitted through the feces of
triatomines, mainly in Latin America. Since the 1950s, chemical insecticides have been the primary method for
controlling these triatomines, yet resistance has emerged, prompting the exploration of alternative approaches.
The objective of this research was to test the capacity of the entomopathogenic nematodes Heterorhabditis indica
and its symbiotic bacteria Photorhabdus luminescens, to produce mortality of Triatoma dimidiata a key vector of
T. cruzi in Mexico under laboratory conditions. Two bioassays were conducted. In the first bioassay, the
experimental unit was a 250 ml plastic jar with 100 g of sterile soil and three adult T. dimidiata. Three nematode
quantities were tested: 2250, 4500, and 9000 nematodes per 100 g of sterile soil (n/100 g) per jar, with 3
replicates for each concentration and 1 control per concentration (1 jar with 100 g of sterile soil and 3
T. dimidiata without nematodes). The experimental unit of the second bioassay was a 500 ml plastic jar with 100
g of sterile soil and 4 adult T. dimidiata. This bioassay included 5, 50, 500, and 5000 n/100 g of sterile soil per jar,
with 3 replicates of each quantity and 1 control per quantity. Data were analyzed using Kaplan-Meyer survival
analysis. Electron microscopy was used to assess the presence of nematodes and tissue damage in T. dimidiata.
The results of the first bioassay demonstrated that the nematode induced an accumulated average mortality
ranging from 55.5 % (2250 n/100 g) to 100 % (4500 and 9000 n/100 g) within 144 h. In the second bioassay, the
5000 n/100 g concentration yielded 87.5 % mortality at 86 h, but a concentration as small as 500 n/100 g caused
75 % mortality from 84 h onwards. Survival analysis indicated higher T. dimidiata mortality with increased
nematode quantities, with significant differences between the 4500, 5000, and 9000 n/100 g and controls.
Electron microscopy revealed the presence of nematodes and its presumably symbiotic bacteria in the digestive
system of T. dimidiata. Based on these analyses, we assert that the H. indica and P. luminescens complex causes
mortality in adult T. dimidiata under laboratory conditions.",2024,,https://www.sciencedirect.com/science/article/pii/S0001706X2400144X/pdfft?md5=db891d0a5452eef18b97ce24ef98a06d&pid=1-s2.0-S0001706X2400144X-main.pdf,,"Selene Smith-Ávila, Carlos N. Ibarra-Cerdeña, Víctor Manuel Vidal-Martínez",ScienceDirect,Yes,
Phylogenetic diversity of two commonTrypanosoma cruzilineages in the Southwestern United States,"Trypanosoma cruzi is the causative agent of Chagas disease, a devastating parasitic disease endemic to Central and
South America, Mexico, and the USA. We characterized the genetic diversity of Trypanosoma cruzi circulating in
five triatomine species (Triatoma gerstaeckeri, T. lecticularia, T.indictiva, T. sanguisuga and T. recurva) collected in
Texas and Southern Arizona using multilocus sequence typing (MLST) with four single-copy loci (cytochrome
oxidase subunit II- NADH dehydrogensase subunit 1 region (COII-ND1), mismatch-repair class 2 (MSH2),
dihydrofolate reductase-thymidylate synthase (DHFR-TS) and a nuclear gene with ID TcCLB.506529.310). All
T. cruzi variants fall in two main genetic lineages: 75% of the samples corresponded to T. cruzi Discrete Typing
Unit (DTU) I (TcI), and 25% to a North American specific lineage previously labelled TcIV-USA. Phylogenetic and
sequence divergence analyses of our new data plus all previously published sequence data from those four loci
collected in the USA, show that TcIV-USA is significantly different from any other previously defined T. cruzi
DTUs. The significant level of genetic divergence between TcIV-USA and other T. cruzi DTUs should lead to an
increased focus on understanding the epidemiological importance of this DTU, as well as its geographical range
and pathogenicity in humans and domestic animals. Our findings further corroborate the fact that there is a high
genetic diversity of the parasite in North America and emphasize the need for appropriate surveillance and vector
control programs for Chagas disease in southern USA and Mexico.",2022,,https://www.sciencedirect.com/science/article/pii/S156713482200048X/pdfft?md5=af07aab57dc2a981b38a993ebd168406&pid=1-s2.0-S156713482200048X-main.pdf,,"Carlos A. Flores-López, Elizabeth A. Mitchell, Carlos A. Machado",ScienceDirect,No,They used triatomines from a previous study
Acute toxicity of two insecticides on two species of Chagas disease vectors,"The control of triatomine vectors of Chagas disease is mainly based on the use of pyrethroid insecticides. Because
chemical control is the primary method for managing these insects, it is crucial to diversify the range of products
utilized to mitigate the risk of resistance development. This study evaluated the toxicity of two insecticides with
different modes of action on Triatoma dimidiata Latreille and T. pallidipennis Stal first and third instar nymphs.
Our study focused on the effects of two insecticides, buprofezin (a growth regulator) and flunocamid (an anti-
feeder), on the mortality rate of triatomine bugs in a laboratory setting. Moreover, we investigated how direct
and indirect (film method) exposure to these insecticides impacted the survival of the insects. Flonicamid
emerged as a promising insecticide for triatomine control since it caused 100% mortality in first-instar nymphs
48 h after direct exposure. While, in third instar nymphs, the maximum mortality was 88% at 72 h after
exposure. Our result can be used as a basis for future triatomine control plans.",2023,,https://www.sciencedirect.com/science/article/pii/S0001706X23000931/pdfft?md5=5e63b30741aa226d9508b482d5209635&pid=1-s2.0-S0001706X23000931-main.pdf,,"Reyna Vargas-Abasolo, Ana E. Gutiérrez-Cabrera, Jose D. Rivera",ScienceDirect,No,Tiratomine samples collected fron lab colonies
"Molecular data confirm Triatoma pallidipennis Stål, 1872 (Hemiptera: Reduviidae: Triatominae) as a novel cryptic species complex","Triatoma pallidipennis constitues one of the most important Chagas disease vector in Mexico. Previous studies
based on molecular data suggest T. pallidipennis as a complex of cryptic species. For that reason, we analyzed the
phylogenetic relationships of T. pallidipennis using DNA sequences from the mitochondrial ND4 gene and the ITS-
2 gene. In addition, the divergence times were estimated, and possible new taxa were delimited with three
species delimitation methods. Finally, genetic distances and possible connectivity routes based on shared haplotypes
were obtained among the T. pallidipennis populations. Five haplogroups (possible cryptic species) were
found, based on delimitation methods and genetic distances. Haplogroup divergence began about 3 Ma, in the
Pleistocene. Moreover, none of the haplogroups showed potential connectivity routes between them, evidencing
lack of gene flow. Our results suggest the existence of a new cryptic species complex within what is currently
recognized as a T. pallidipennis.",2022,,https://www.sciencedirect.com/science/article/pii/S0001706X22000808/pdfft?md5=cacb34dc2de54ae6ac12e04e37b8af24&pid=1-s2.0-S0001706X22000808-main.pdf,,"Daryl D. Cruz, Elizabeth Arellano",ScienceDirect,Yes,we used the same data thinning. they have the locality but not temporal information
Evaluation of the effectiveness of fluralaner against adult stages ofRhodnius prolixusin dogs,"Triatomines are vectors of American Trypanosomiasis also known as Chagas´ disease where several reservoirs
including dogs are involved in the transmission cycle of the causal agent (Trypanosoma cruzi). Considering that
the prevalence of American trypanosomiasis in dogs is higher than in humans and that dogs in addition are
susceptible of this disease, and are involved in peridomestic transmission to humans, the search for new alternatives
for vector control of the triatomines responsible for transmission in dogs is required. Over the 20 weeks
the study lasted, 600 individual female, adult of Rhodnius prolixus were offered to the 15 dogs treated with a
single oral dose of Fluralaner (Bravecto®, MSD). Feeding pattern of triatomines was not affected by the treatment
during the whole study. The fluralaner-induced mortality of R. prolixus had a significant effect until week 12 at
which time 100% mortality was observed. Mortality decreased to 67.5% at week 16 to practically nil 0.8% on
week 20. Fluralaner achieved 100% mortality of triatomines between 12- and 48-h post-feeding. It was
demonstrated that a single oral dose of fluralaner in dogs is highly effective in producing mortality in adult
R. prolixus for the time guaranteed by the manufacturer for other blood-sucking insects, with a considerable
effective residual effect for up to 16 weeks. Due to this high efficacy, fluralaner could be considered in strategies
to control the transmission vectors of Chagas disease in dogs and in turn decrease the peri-domestic transmission
cycle, particularly in hyperendemic areas.",2022,,https://www.sciencedirect.com/science/article/pii/S1383576921002269/pdfft?md5=0013b396e0809e1747591ed530c52071&pid=1-s2.0-S1383576921002269-main.pdf,,"Antonio Ortega-Pacheco, Anabel Poot-Ramos, Matilde Jiménez-Coello",ScienceDirect,No,triatomines come from a lab colony
A convolutional neural network to recognize Chagas disease vectors using mobile phone images,"There are several identification tools that can assist researchers, technicians and the community in the recognition
of Chagas vector insects (triatomines), from other insects with similar morphologies. They involve using
dichotomous keys, field guides, expert knowledge or, in more recent approaches, through the classification by a
neural network of high quality photographs taken in standardized conditions. The aim of this research was to
develop a deep neural network to recognize triatomines (insects associated with vectorial transmission of Chagas
disease) directly from photos taken with any commonly available mobile device, without any other specialized
equipment. To overcome the shortcomings of taking images using specific instruments and a controlled environment
an innovative machine-learning approach was used: Fastai with Pytorch, a combination of open-source
software for deep learning. The Convolutional Neural Network (CNN) was trained with triatomine photos,
reaching a correct identification in 94.3% of the cases. Results were validated using photos sent by citizen scientists
from the GeoVin project, resulting in 91.4% of correct identification of triatomines. The CNN provides a
lightweight, robust method that even works with blurred images, poor lighting and even with the presence of
other subjects and objects in the same frame. Future steps include the inclusion of the CNN into the framework of
the GeoVin science project, which will also allow to further train the network using the photos sent by the citizen
scientists. This would allow the participation of the community in the identification and monitoring of the vector
insects, particularly in regions where government-led monitoring programmes are not frequent due to their low
accessibility and high costs.",2022,,https://www.sciencedirect.com/science/article/pii/S157495412200036X/pdfft?md5=f7fcc00c5d4c3500d0084b48388b3b23&pid=1-s2.0-S157495412200036X-main.pdf,,"Joaquín Cochero, Lorenzo Pattori, Gerardo Marti",ScienceDirect,No,photo sources not mentioned. It doesn't seem like they distinguish different species.
Eco-epidemiology of vectorialTrypanosoma cruzitransmission in a region of northeast Brazil,"Chagas disease (CD) is a parasitic zoonosis endemic in Brazil. Despite virtual control of Triatoma infestans, the
main domesticated vector of Trypanosoma cruzi, vectorial transmission by other triatomine species persists in
some rural communities. This study aims to characterize triatomines role in transmitting T. cruzi to dogs and
humans in the district of Santo In´ acio, located in the northwest region of the state of Bahia, Brazil. It also describes
environmental factors in housings associated with insect occurrence and assesses the perception,
knowledge, and preventive practices adopted by the population regarding CD. Blood samples of humans and
dogs, and biological samples of triatomines, were collected between November 2018 and February 2019 and
subjected to the detection of T. cruzi by serological and molecular biology tests. Also, we applied a questionnaire
to research the perception, knowledge, and local practices of people related to CD. The capture of triatomines in
households was associated with exploratory variables of the questionnaires using multivariate logistic regression
(p < 0.05). The 155 triatomines captured in the wild and domestic environment were of the species Triatoma
sherlocki (n =151), Panstrongylus sherlocki (n =1) and Triatoma sordida (n =3), and had a natural infection rate
for T. cruzi by PCR of 18.5%, 100% and 0%, respectively. District residents (n =126) were seronegative for
T. cruzi, while 17.5% (7/40) of the dogs were seropositive. The fact that residents are aware that triatomines can
“cause” CD was configured as a protection factor for residents according to the fitted logistic regression model (p
=0.04). However, respondents have limited perception and knowledge about the CD, prevention and control
practices for triatomines in a household. The results suggest the existence of a domestic cycle of transmission of
T. cruzi between triatomines and dogs, configuring a latent risk of infection to the human population of Santo
In´ acio. Studies that clarify the potential for the establishing of intrusive triatomines in households, surveillance
actions for triatomines, and health education in rural communities are indispensable to prevent the reemergence
of CD in vulnerable regions of Brazil and other American countries with similar epidemiological characteristics.",2022,,https://www.sciencedirect.com/science/article/pii/S0001706X21003624/pdfft?md5=fea80787b0c7bdf1a43bcab5b8d75a4a&pid=1-s2.0-S0001706X21003624-main.pdf,,"Flavia Santos, Jairo Torres Magalhães-Junior, Carlos Roberto Franke",ScienceDirect,No,North-east Brazil
"Risk of a vector-borne endemic zoonosis for wildlife: Hosts, large-scale geography, and diversity of vector-host interactions forTrypanosoma cruzi","Drivers for wildlife infection are multiple and complex, particularly for vector-borne diseases. Here, we studied
the role of host competence, geographic area provenance, and diversity of vector-host interactions as drivers of
wild mammal infection risk to Trypanosoma cruzi, the aetiological agent of Chagas disease. We performed a
systematic sampling of wild mammals in 11 states of Mexico, from 2017 to 2018. We tested the positivity of
T. cruzi with the Tc24 marker in tissues samples for 61 wild mammal species (524 specimens sampled). 26
mammal species were positive for T. cruzi, of which 11 are new hosts recorded in Mexico 75 specimens were
positive and 449 were negative for T. cruzi infection, yielding an overall prevalence of 14.3%. The standardized
infection risk of T. cruzi of our examined specimens was similar, no matter the host species or their geographic
origins. Additionally, we used published data of mammal positives for T. cruzi to complement records of T. cruzi
infection in wild mammals and inferred a trophic network of Triatoma spp. (vectors) and wild mammal species in
Mexico, using spatial data-mining modelling. Infection with T. cruzi was not homogeneously distributed in the
inferred trophic network. This information allowed us to develop a predictive model for T. cruzi infection risk for
wild mammals in Mexico, considering risk as a function of the diversity of vector-host spatial associations in a
large-scale geographic context, finding that the addition of competent vectors to a multi-host parasite system
amplifies host infection risk. The diversity of vector-host interactions per se constitutes a relevant driver of
infection risk because hosts and vectors are not isolated from each other.",2024,,https://www.sciencedirect.com/science/article/pii/S0001706X24000019/pdfft?md5=1094c7c35f3f474af596854494022102&pid=1-s2.0-S0001706X24000019-main.pdf,,"Laura Rengifo-Correa, Ángel Rodríguez-Moreno, Constantino González-Salazar",ScienceDirect,No,
Kissing Bugs (Triatominae),,2022,,https://www.sciencedirect.com/science/article/pii/B9780128187319000100/pdfft?md5=ac4454b4d8af00e06a420571f6c79214&pid=3-s2.0-B9780128187319000100-main.pdf,,"José A. De Fuentes-Vicente, Ana E. Gutiérrez-Cabrera",ScienceDirect,No,This is an awesome review article on the origin and dispersion of triatomines and how different species transmiting Chagas. It is objective and used fair phrases to commuicate a clear story line. I like this article. I can't understand the biology part.
Benefits and costs of immune memory inRhodnius prolixusagainstTrypanosoma cruzi,"There is increasing evidence supporting the immune memory in invertebrates, but the studies are relatively
neglected in insect vectors other than mosquitoes. Therefore, we tested two hypotheses: 1) Rhodnius prolixus
insects possess immune memory against Trypanosoma cruzi, and 2) their immune memory is costly. The Dm28c
and Y strains of T. cruzi were used, the former being more infective than the latter. On the one hand, the triatomines
subjected to dual challenges with the Dm28c strain did not show significant differences in survival than
those of the heterologous challenge groups control-Dm28c and Y-Dm28c. On the other hand, the insects survived
longer after a dual Y–Y challenge than after the corresponding heterologous challenge (control-Y). The Y–Y,
Dm28c-Y, and naïve groups showed similar survival. There was more prolonged survival following the Y–Y
versus Dm28c-Dm28c dual challenge. The Dm28c-Dm28c group exhibited moulting sooner than the control-
Dm28c or naïve group. In contrast, there were no differences in the probability of moulting between the Y–Y
and naïve groups. The results suggest that triatomines have immune memory against the Y but not the Dm28c
strain. Further investigation on triatomine and T. cruzi interaction is needed to determine if infectivity accelerates
or delay growth due to innate immune memory.",2022,,https://www.sciencedirect.com/science/article/pii/S0882401022001188/pdfft?md5=273957cfcc34d58175ecd0715fed4ba4&pid=1-s2.0-S0882401022001188-main.pdf,,"S. P. Carmona-Peña, J. C. Vázquez-Chagoyán, J. Contreras-Garduño",ScienceDirect,No,They did not mention where were triatomines collected. I suspect they are members of lab colonies.
"Phylogenetic description of Trypanosoma cruzi isolates from Dipetalogaster maxima: Occurrence of TcI, TcIV, and TcIV-USA","Trypanosoma cruzi is the parasite responsible for Chagas disease. The parasite has been classified into six taxonomic
assemblages: TcI-TcVI and TcBat (aka Discrete Typing Units or Near-Clades). No studies have focused on
describing the genetic diversity of T. cruzi in the northwestern region of Mexico. Within the Baja California
peninsula lives Dipetalogaster maxima, the largest vector species for CD. The study aimed to describe the genetic
diversity of T. cruzi within D. maxima. A total of three Discrete Typing Units (DTUs) were found (TcI, TcIV, and
TcIV-USA). TcI was the predominant DTU found (~75% of samples), in concordance with studies from the
southern USA, one sample was described as TcIV while the other ~20% pertained to TcIV-USA, which has
recently been proposed to have enough genetic divergence from TcIV, to merit its own DTU. Potential phenotype
differences between TcIV and TcIV-USA should be assessed in future studies.",2023,,https://www.sciencedirect.com/science/article/pii/S1567134823000631/pdfft?md5=cd69c1fc6e70b7738b061211ffd5cc4c&pid=1-s2.0-S1567134823000631-main.pdf,,"Carlos A. Flores-López, Esteban A. Esquivias-Flores, Aldo Guevara-Carrizales",ScienceDirect,Yes,
Tele-entomology and tele-parasitology: A citizen science-based approach for surveillance and control of Chagas disease in Venezuela,"Chagas Disease (CD), a chronic infection caused by the Trypanosoma cruzi parasite, is a Neglected
Tropical Disease endemic to Latin America. With a re-emergence in Venezuela during the past two
decades, the spread of CD has proved susceptible to, and inhibitable by a digital, real-time surveillance
system effectuated by Citizen Scientists in communities throughout the country. The
#TraeTuChipo (#BringYourKissingBug) campaign implemented in January 2020, has served as
such a strategy counting on community engagement to define the current ecological distribution
of CD vectors despite the absence of a functional national surveillance program. This pilot
campaign collected data through online surveys, social media platforms, and/or telephone text
messages. A total of 79 triatomine bugs were reported from eighteen Venezuelan states; 67 bugs
were identified as Panstrongylus geniculatus, 1 as Rhodnius pictipes, 1 as Triatoma dimidiata, and 10
as Triatoma maculata. We analyzed 8 triatomine feces samples spotted from 4 Panstrongylus",2022,,https://www.sciencedirect.com/science/article/pii/S240567312200037X/pdfft?md5=375b162a80fe28ecf348bb55f8c2a2a3&pid=1-s2.0-S240567312200037X-main.pdf,,"Lourdes A. Delgado-Noguera, Carlos E. Hernández-Pereira, Alberto E. Paniz Mondolfi",ScienceDirect,No,Venezuela
"Disentangling the contributions of biotic and abiotic predictors in the niche and the species distribution model of Trypanosoma cruzi, etiological agent of Chagas disease","The potential benefits of incorporating biotic, as well as abiotic, predictors in niche and species distribution
models (SDMs), as well as how to achieve this, is still debated, with their interpretability and explanatory potential
being particularly questioned. It is therefore important to stress test modelling methodologies that include
biotic factors against use cases where there is ample knowledge of the potential biotic component of the niche.
Relatively well studied and important vector-borne diseases offer just such an opportunity, where knowledge of
the agents involved in the transmission cycle –vectors and hosts– can serve to calibrate and test the niche model
and corresponding SDM. Here, we study the contributions of biotic –14 vectors, 459 potential hosts– and abiotic
–258 climatic categories– predictors to the explanatory and predictive features of the niche and corresponding
SDM for the etiological agent of Chagas disease, Trypanosoma cruzi, in Mexico. Using an established spatial data
mining technique, we generate biotic, abiotic and biotic+abiotic niche and SDM models. We test our models by
comparing predictions of the most important probable hosts of Chagas disease with a previously published list of
confirmed hosts. We quantify, compare, and contrast the individual and total contributions of predictors to the
niche and distribution of Chagas disease in Mexico. We assess the relative predictive potential of these variables
to model performance, showing that models that include relevant biotic niche variables lead to more predictive,
more ecologically realistic SDMs. Our research illustrates a useful general procedure for identifying and ranking
potential biotic interactions and for assessing the relative importance of biotic and abiotic predictors. We
conclude that the inclusion of both abiotic and biotic predictors in SDMs not only provides more predictive and
accurate models but also models that are more understandable and explainable from an ecological niche
perspective.",2023,,https://www.sciencedirect.com/science/article/pii/S0001706X2200448X/pdfft?md5=e3f0df08a47cb377b7d531a206bff880&pid=1-s2.0-S0001706X2200448X-main.pdf,,"Laura Rengifo-Correa, Constantino González-Salazar, Christopher R. Stephens",ScienceDirect,No,"InDRE, 1936 - 2014, data included in Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chagas disease, https://www.scielo.br/j/mioc/a/d45vRjYQKv96GDRGrWLsh9x/?lang=en, and this paper is included in the new American database."
