title,authors,url,year,abstract
Unrecognized Sequelae of Climate Change: Chagas Disease.,"Kerling, D. and C. Murphy.",https://bibtri.cepave.edu.ar/download.php?id=20427,2023,"Background: Chagas disease is a neglected tropical disease and increased human migration and climate change has transformed what was previously a local problem into a major global health issue. We are now seeing increasing cases of cardiac conduction disturbances and cardiomyopathy secondary to Chagas disease in theunitedstates. Case: A 50 -year-old female presented to the emergency room at a major quaternary referral center in the Mid-Atlantic region with fatigue and was found to have new-onset high-degree atrioventricular block. She had no medical comorbidities and was on no medications. She also denied any travel outside of theunitedstates. She was admitted to the cardiology service for expedited work-up and close monitoring. Decision-making: An transthoracic echocardiogram was unremarkable. The patient underwent left heart catheterization to rule out “silent” coronary artery disease as etiology of conduction disturbances, which demonstrated patent coronary arteries. Prior to a pacemaker referral, a cardiac MRI was obtained as sarcoidosis and other infiltrative pathologies were on the differential. The MRI demonstrated late gadolinium enhancement consistent with epicardial scar in the inferiorlateral wall of the left ventricle. One of the treating physicians recognized the pattern as being characteristic of Chagas disease in the literature, and sent for the antibody test, which came back positive. Conclusion: Chagas disease is traditionally not thought to be present in the Mid-Atlantic region of theunitedstates, unless the patient has clear history of travel from an endemic region. However, Chagas disease should be on the differential for patients suspected of having infiltrative cardiac disease given its increased incidence in theunitedstates."
In the Clinic Chagas Disease.,"Hochberg, N. S. and S. P. Montgomery.",https://bibtri.cepave.edu.ar/download.php?id=20708,2023,"Chagas disease, which is caused by infection with the parasite Trypanosoma cruzi, is a leading neglected tropical disease in theunitedstates. An estimated 240 000 to 350 000 persons in theunitedstatesare infected, primarily immigrants from Mexico, Central America, and South America, where the disease is endemic. The parasite is transmitted by the triatomine bug but can also be passed through blood transfusion, via organ transplant, or congenitally. Approximately 30% of infected persons later develop cardiac and/or gastrointestinal complications. Health care providers should consider screening at-risk patients with serologic testing. Early diagnosis and treatment with benznidazole or nifurtimox can help prevent complications. Chagas disease, also known as American trypanosomiasis, is a leading cause of parasitic infection in theunitedstates, with an estimated 240 000 to 350 000 cases (1, 2). In Latin America, an estimated 5.7 million people were infected in 2010 (3). About 1.2 million persons are affected by Chagas cardiomyopathy, and up to 12 000 deaths are estimated to be caused by Chagas disease each year (4, 5), mostly due to severe cardiac complications (6–9)."
Sensitivity analysis for causality in observational studies for regulatory science.,"Díaz, I., H. Lee, E. Kiciman, E. J. Schenck, M. Akacha, D. Follman and D. Ghosh.",https://bibtri.cepave.edu.ar/download.php?id=20745,2023,"Objective: TheunitedstatesCongress passed the 21st Century Cures Act mandating the development of Food and Drug Administration guidance on regulatory use of real-world evidence. The Forum on the Integration of Observational and Randomized Data conducted a meeting with various stakeholder groups to build consensus around best practices for the use of real-world data (RWD) to support regulatory science. Our companion paper describes in detail the context and discussion of the meeting, which includes a recommendation to use a causal roadmap for study designs using RWD. This article discusses one step of the roadmap: the specification of a sensitivity analysis for testing robustness to violations of causal model assumptions. Methods: We present an example of a sensitivity analysis from a RWD study on the effectiveness of Nifurtimox in treating Chagas disease, and an overview of various methods, emphasizing practical considerations on their use for regulatory purposes. Results: Sensitivity analyses must be accompanied by careful design of other aspects of the causal roadmap. Their prespecification is crucial to avoid wrong conclusions due to researcher degrees of freedom. Sensitivity analysis methods require auxiliary information to produce meaningful conclusions; it is important that they have at least two properties: the validity of the conclusions does not rely on unverifiable assumptions, and the auxiliary information required by the method is learnable from the corpus of current scientific knowledge. Conclusions: Prespecified and assumption-lean sensitivity analyses are a crucial tool that can strengthen the validity and trustworthiness of effectiveness conclusions for regulatory science."
Ecological interactions of Triatoma sanguisuga (Hemiptera: Reduviidae) and risk for human infection with Trypanosoma cruzi (Kinetoplastida: Trypanosomatidae) in Illinois and Louisiana.,"Dumonteil, E., W. Tu, F. A. Jiménez and C. Herrera.",https://bibtri.cepave.edu.ar/download.php?id=20775,2024,"Triatoma sanguisuga (Leconte) is one of the most widely distributed kissing bugs in theunitedstates, associated with an extensive zoonotic circulation of Trypanosoma cruzi, the agent of Chagas disease, in a large part of the country. However, the actual risk for human infection in theunitedstatesis poorly understood. Here, we further assessed the ecology of T. sanguisuga bugs collected in residents houses in Illinois and Louisiana, using a metagenomic approach to identify their blood-feeding sources, T. cruzi parasites and gut microbiota. Blood meal analysis revealed feeding on domestic animals (dogs, cats, pigs, goats, and turkeys), synanthropic species (raccoons, opossums, and squirrels), as well as the more sylvatic white-tail deer. Human blood was identified in 11/14 (78%) of bugs, highlighting a frequent vector-human contact. The infection rate with T. cruzi was 53% (8/15), and most infected bugs (6/8) had fed on humans. A total of 41 bacterial families were identified, with significant differences in microbiota alpha and beta diversity between bugs from Louisiana and Illinois. However, predicted metabolic functions remained highly conserved, suggesting important constraints to fulfill their role in bug biology. These results confirmed a significant risk for vector-borne transmission of T. cruzi to humans in Louisiana and Illinois, which warrants more active screening for human infections. Also, while there is broad plasticity in the bacterial composition of T. sanguisuga microbiota, there are strong constraints to preserve metabolic profile and function, making it a good target for novel vector control strategies."
First Report of Chagas Disease Vector Species Triatoma sanguisuga (Hemiptera: Reduviidae) Infected with Trypanosoma cruzi in Delaware.,"Peterson, J. K., J. Hoyos, C. R. Bartlett, N. L. Gottdenker, B. Kunkel, C. Murphy and A. Alvarado.",https://bibtri.cepave.edu.ar/download.php?id=20890,2024,"In July and October 2023, two live triatomine bugs were found inside a home in New Castle County, Delaware. The bugs were identified as Triatoma sanguisuga, the most widespread triatomine bug species in theunitedstates. Triatoma sanguisuga is a competent vector of Trypanosoma cruzi, the causative agent of Chagas disease. The two specimens were tested via real-time PCR (qPCR) for infection with T. cruzi, and one of the specimens was positive. Despite T. sanguisuga being endemic to the area, attainment of accurate species identification and T. cruzi testing of the bugs required multiple calls to federal, state, private, and academic institutions over several months. This constitutes the first report of T. sanguisuga infected with T. cruzi in Delaware. In addition, this is the first published report of T. sanguisuga in New Castle County, the northernmost and most densely populated county in Delaware. New Castle County still conforms to the described geographic range of T. sanguisuga, which spans from Texas to the East Coast of theunitedstates. The T. cruzi infection prevalence of the species has not been studied in the northeasternunitedstates, but collections in southernstateshave found prevalences as high as 60%. The Delaware homeowners lengthy pursuit of accurate information about the vector highlights the need for more research on this important disease vector in Delaware."
"Apparent absence of Trypanosoma cruzi in Mexican free-tailed bats (Tadarida brasiliensis) from Texas, USA.","Mosley, I. A., L. D. Auckland, J, E. Light and S. A. Hamer.",https://bibtri.cepave.edu.ar/download.php?id=20928,2023,"The Mexican free-tailed bat (Tadarida brasiliensis) is one of the most abundant mammals in North America. Mexican free-tailed bats have a wide geographic range stretching from northern South America to the westernunitedstates. Bats are theorized to be the original hosts for Trypanosoma cruzi -the causative agent of Chagas disease- and can serve as a source of infection to triatomine insect vectors that feed upon them. Chagas disease is a neglected tropical disease across the Americas where triatomines are present, including the southernunitedstates, where Texas reports this highest number of locally-acquired human cases. To learn more about the role of bats in the ecology of Chagas disease in Texas, we surveyed a colony of Mexican free-tailed bats from Brazos County, Texas, for T. cruzi using carcasses salvaged after an extreme weather event. A total of 283 Mexican free-tailed bats collected in February 2021 were dissected and DNA from the hearts and kidneys was used for T. cruzi detection via qPCR. None of the bat hearts or kidneys tested positive for T. cruzi; this sample size affords 95% confidence that the true prevalence of T. cruzi in this population does not exceed 1%. Future sampling of multiple bat species as well as migrant and resident colonies of Mexican free-tailed bats across different times of the year over a broader geographic range would be useful in learning more about the role of bats in the ecology of Chagas disease in Texas."
In vitro diagnostic methods of Chagas disease in the clinical laboratory: a scoping review.,"Ascanio, L. C., S. Carroll, A. Paniz-Mondolfi and J. D. Ramírez.",https://bibtri.cepave.edu.ar/download.php?id=20956,2024,"Background: Chagas disease (CD), caused by Trypanosoma cruzi, is a global health concern with expanding geographical reach. Despite improved and accessible test methods, diagnosing CD in its various phases remains complex. The existence of clinical scenarios, including immunosuppressed patients, transplant-related CD reactivation, transfusion-associated cases, and orally transmitted acute infections, adds to the diagnostic challenge. No singular gold standard test exists for all phases, and recommendations from PAHO and the CDC advocate for the use of two serological methods for chronic CD diagnosis, while molecular methods or direct parasite detection are suggested for the acute phase. Given the complexity in the diagnostic landscape of CD, the goal of this scoping review is to characterize available diagnostic tests for CD in the clinical laboratory. Methods: A literature search in PubMed was conducted on studies related to In vitro diagnosis (IVD) in humans published in English, Spanish, or Portuguese language as of 28 August 2023, and extended backward with no predefined time frame. Studies underwent title and abstract screening, followed by full-text review. Studies included were classified based on the diagnostic method used. Test methods were grouped as serological, molecular, and other methods. Performance, availability, and regulatory status were also characterized. Results: Out of 85 studies included in the final review, 115 different tests were identified. These tests comprised 89 serological test types, 21 molecular test types, and 5 other test methods. Predominant serological tests included ELISA (38 studies, 44.70%), Rapid tests (19 studies, 22.35%), and chemiluminescence (10 studies, 11.76%). Among molecular tests, Polymerase Chain Reaction (PCR) assays were notable. Twenty-eight tests were approved globally for IVD or donor testing, all being serological methods. Molecular assays lacked approval for IVD in theunitedstates, with only European and Colombian regulatory acceptance. Discussion and conclusion: Serological tests, specifically ELISAs, remain the most used and commercially available diagnostic methods. This makes sense considering that most Chagas disease diagnoses occur in the chronic phase and that the WHO gold standard relies on 2 serological tests to establish the diagnosis of chronic Chagas. ELISAs are feasible and relatively low-cost, with good performance with sensitivities ranging between 77.4% and 100%, and with specificities ranging between 84.2% and 100%. Molecular methods allow the detection of specific variants but rely on the parasites presence, which limits their utility to parasitemia levels. Depending on the PCR method and the phase of the disease, the sensitivity ranged from 58.88 to 100% while the mean specificity ranged from 68.8% to 100%. Despite their performance, molecular testing remains mostly unavailable for IVD use. Only 3 molecular tests are approved for IVD, which are available only in Europe. Six commercial serological assays approved by the FDA are available for blood and organ donor screening. Currently, there are no guidelines for testing CD oral outbreaks. Although more evidence is needed on how testing methods should be used in special clinical scenarios, a comprehensive approach of clinical assessment and diagnostics tests, including not IVD methods, is required for an accurate CD diagnosis."
A scoping review of triatomine control for Chagas disease prevention: current and developing tools in Latin America and the United States.,"Tian, Y., C. Durden and G. L. Hamer.",https://bibtri.cepave.edu.ar/download.php?id=20970,2024,"Chagas disease is an infectious disease of human and animal health concern, with 6-8 million chronic human infections and over 50,000 deaths throughout the Americas annually. Hematophagous insects of the subfamily Triatominae, also called kissing bugs, vector the protozoan parasite, Trypanosoma cruzi Chagas (Trypanosomatida: Trypanosomatidae), that causes Chagas disease. Despite the large human health burden, Chagas disease is a neglected tropical disease with inadequate funding for research and preventive practices. Given the resource-poor environment of most agencies trying to protect public health, it is critical to consider all control options for reducing vector populations and the risk of human exposure to T. cruzi to identify the most appropriate tools for each context. While numerous triatomine control methods exist, the literature lacks a compilation of the strategies used, a critical examination of their efficiency, and a particular focus on triatomine control in theunitedstatescompared to elsewhere in the Americas. Here, we present a review of the literature to assess historical intervention strategies of existing and developing triatomine control methods. For each method, we discuss progress in the field, future research to further advance the method, and limitations. While we found that pyrethroid insecticide is still the most commonly used method of triatomine and Chagas disease control, we suggest that complementing these techniques with alternative control methods in development will help to achieve Chagas disease reduction goals."
Correlation of TcII discrete typing units with severe chronic Chagas cardiomyopathy in patients from various Brazilian geographic regions.,"Tavares de Oliveira, M., C. A. Fuzo, M. C. da Silva, E. A. Donadi, J. Santana da Silva, H. Turin Moreira, A. Schmidt and J. A. Marin-Neto.",https://bibtri.cepave.edu.ar/download.php?id=19123,2022,"Background Chagas disease (ChD) is caused by Trypanosoma cruzi. The genetic structure of the species is divided into seven distinct genetic groups, TcI to TcVI, and Tcbat, which have shown differences in terms of geographic distribution, biological properties, and susceptibility to drugs. However, the association between genetic variability and clinical forms of ChD has not yet been fully elucidated. The predominance of TcII and TcVI discrete typing units (DTUs) (genetic groups) is known to occur in several Brazilian regions and is associated with both the domestic and the wild cycles of ChD. Thus, this study aimed to verify the genotypes of the parasites present in 330 patients with chronic Chagas cardiomyopathy (CCC) from different Brazilianstatesattended at the Clinical Hospital of the Ribeirão Preto Medical School and to assess the existence of a correlation between the clinical forms with the main cardiovascular risk factors and the genetics of the parasite. Methodology Principal findings All patients with CCC were clinically evaluated through anamnesis, physical examination, biochemical tests, 12-lead electrocardiogram, echocardiogram and chest X-ray. Peripheral blood (5 mL) was collected in guanidine/ethylenediaminetetraacetic acid from each patient for DNA extraction and real-time polymerase chain reaction (PCR) for Chagas disease and genotyping of the parasite in the 7 DTUs. Parasite genotyping was performed using conventional multilocus PCR. Samples of only 175 patients were positive after amplification of the specific genes contained in the T. cruzi genotyping criteria. TcII (64/175), TcVI (9/175), and TcI (3/175) DTUs were predominant, followed by TcII/TcV/TcVI (74/175), and TcII/TcVI (23/ 175). The TcIII and TcIV DTU´s was detected in only one sample of CCC patients. Conclusions/Significance Our data corroborate previous findings, indicating the predominance of the TcII genotype in patients with CCC of Brazilian origin. Moreover, this study pioneered disclosing a direct correlation between the TcII DTU and severe CCC."
Differentiating Trypanosoma cruzi in a Host Mammalian Cell Imaged in Aqueous Liquid by Atmospheric Scanning Electron Microscopy.,"Takagi, Y., M. Sato, M. Naya and C. Sato.",https://bibtri.cepave.edu.ar/download.php?id=15701,2022,"Atmospheric Scanning Electron Microscopy (ASEM) is a powerful tool to observe a wet specimen at high resolution under atmospheric pressure. Here, we visualized a protozoan parasite Trypanosoma cruzi over the course of its infection cycle in the host mammalian cell. This is the first observation of intracellular parasite using a liquidphase EM. Unlike regular SEM, aldehyde-fixed cell body of T. cruzi appears translucent, allowing the visualization of internal structures such as kinetoplast of trypomastigote and nucleus of amastigote. Plasma membrane of the host mammalian cell also appears translucent, which enabled direct observation of differentiating intracellular parasites and dynamic change of host cellular structures in their near-naturalstates. Various water-rich structures including micro- and macro- vesicles were visualized around T. cruzi. In addition, Correlative Light and Electron Microscopy exploiting open sample dish of ASEM allowed identification of parasite nucleus and transfected fluorescence-labeled parasites soon after internalization, while location of this morphological intermediate was otherwise obscure. Successful visualization of the differentiation of T. cruzi within the host cell demonstrated here opens up the possibility of using ASEM for observation of variety of intracellular parasites."
Evaluation of Molecular Methods to Identify Chagas Disease and Leishmaniasis in Blood Donation Candidates in Two Brazilian Centers.,"Guimaraes Ferreira, J. J., S. C. Botelho Costa, M. Addas-Carvalho, M. Barroso Pereira, A. de Oliveira Franca, R. Goncalves de Lima, P. Durante Andrade, J. da Silva Wanderley, L. C. Martins, E. A. de Almeida and G. E. Barbosa Marcon.",https://bibtri.cepave.edu.ar/download.php?id=19158,2023,"In Brazil, blood donation is regulated by the Brazilian Ministry of Health, and allstatesfollow the same protocol for clinical and laboratory screening. Brazil is an endemic country for Chagas disease (CD), caused by Trypanosoma cruzi, and for leishmaniasis, caused by a species of Leishmania spp. Screening for leishmaniosis is not routinely performed by blood banks. Given the antigenic similarity between T. cruzi and Leishmania spp., cross-reactions in serological tests can occur, and inconclusive results for CD have been found. The objective of this study was to apply molecular techniques, e.g., nPCR, PCR, and qPCR, to clarify cases of blood donation candidates with non-negative serology for CD and to analyze the difference between the melting temperature during real-time PCR using SYBR Green. Thirty-seven cases that showed non-negative results for CD using chemiluminescent microparticle immunoassay (CMIA) tests from blood banks in Campo Grande, MS, and Campinas, SP, were analyzed. In the serum samples, 35 samples were evaluated by ELISA, and 24.3% (9/35) showed positive results for CD. nPCR was able to detect 12 positive results in 35 samples (34.28%). qPCR for T. cruzi was quantifiable in the samples that showed a value 0.002 par eq/mL (parasite equivalents per milliliter), and in 35 samples, 11 (31.42%) were positive. Of all evaluated samples using the described tests (CMIA, ELISA, nPCR, and qPCR), 18 (48.6%) were positive for CD. For MCA by qPCR, the melting temperature was 82.06 C  0.46 for T. cruzi and 81.9 C  0.24 for Leishmania infantum. The Mann–Whitney test showed a significant value of p < 0.0001. However, the differentiation between T. cruzi and L. infantum could not be considered due to temperature overlap. For leishmaniasis, of the 35 samples with non-negative serology for CD tested by the indirect fluorescent antibody test (IFAT), only one sample (2.85%) was positive (1:80). The PCR for Leishmania spp. was performed on 36 blood samples from donation candidates, and all were negative. qPCR for L. infantum showed 37 negative results for the 37 analyzed samples. The data presented here show the importance of performing two different tests in CD screening at blood banks. Molecular tests should be used for confirmation, thereby improving the blood donation system."
Bayesian Spatiotemporal Projection of Chagas Disease Incidence in Brazil.,"Roubenoff, E.",https://bibtri.cepave.edu.ar/download.php?id=18818,2023,"Chagas Disease is a parasitic infection caused by the T. Cruzi parasite endemic to Central and South America and transmitted through contact with Triatomine insects, commonly known as “kissing bugs.” Although the symptoms of Acute Chagas Disease (ACD) are nonspecific, untreated chronic infection can lead to heart disease, enlarged esophagus and colon, and stroke. Chagas disease has become increasingly rare owing to a series of public health interventions, including insect eradication campaigns in Brazil through the 1980’s that considerably reduced the number of new acute cases. However, hundreds of new acute cases still are diagnosed annually, primarily in thestatesof Pará, Amapá, and Acre. Moreover, the population in areas of high Chagas endemicity are changing: many areas are growing and becoming increasingly urban, whereas others are decreasing in population. We estimate the Incidence Rate (IR) for Acute Chagas disease over the period 2001-2019 in Brazil at the municipal level and investigate the variation of these rates with climatic factors. These estimates are used to project forward incidence of Acute Chagas Disease over the following decade 2020-2029. Modeling ACD presents numerous methodological challenges since incidence is rare, with extreme overdispersion of zero-case counts, and vectors exhibit a highly spatially- and temporally-clustered pattern. We use a spatially- and temporally-autoregressive small-area smoothing models to estimate the true latent risk in developing Acute Chagas Disease. The Bayesian model presented here involves spatio-temporal smoothing via a Zero-Inflated (Lambert 1992), Knorr-Held (2000)-Type spatio-temporal model with a BYM2 (Morris, 2019) spatial convolution to predict smoothed incidence rates of Chagas disease. As well, we include estimates of Brazil’s growing population and projected bioclimate to evaluate how climate and population change may affect ACD rates. We estimate that cases will continue to increase in the absence of control efforts, primarily driven by a growing peri-urban population in regions of Chagas endemicity."
Hospital case-fatality and mortality related to Chagas disease in Brazil over two decades.,"Souza, E. A., M. Marques Cruz, A. Fuentes Ferreira, A. S. Sousa, R. R. Luiz, S. L. Palmeira, A. Ostermayer Luquetti, J. Heukelbach and A. Novaes Ramos.",https://bibtri.cepave.edu.ar/download.php?id=19682,2023,"Objective To analyse hospital case fatality and mortality related to Chagas disease (CD) in Brazil, 2000–2019. Method This is a mixed ecological study with spatial and temporal trends, based on national population data from the Brazilian Ministry of Health - hospital admissions (HA) and death certificates (DC). Records with CD as a primary or secondary cause of death in HA and/or as an underlying or associated cause of death in DC were evaluated. Temporal trends were analysed by Joinpoint regression and the spatial distribution of age- and gender-adjusted rates, spatial moving averages, and standardized morbidity ratios. Results There was a total of 4,376 HAs due to CD that resulted in death and 122,275 deaths from CD. The Southeast region recorded the highest proportions and rates of HAs resulting in death (63.9%, n = 2,796; 0.17/100,000 inhabitants), and overall deaths from CD (51.0%, n = 62,308; 3.79/100,000 inhabitants). The highest risk of CD-related death was found in males (Relative risk RR 1.27) and Afro-Brazilians (RR 1.63). There was an increase in hospital mortality from CD (Average Annual Percent Change AAPC 7.5, 95% Confidence Interval CI 5.3 to 9.9), and stability in the North, Northeast and Southeast regions. For CD-related mortality, a decrease was observed in the country (AAPC . 0.7%, 95%CI -0.9 to -0.5), with an increase in the Northeast region (AAPC 1.1%, 95%CI 0.6 to 1.6). Municipalities with a very high Brazilian Deprivation Index tended to show increased mortality (AAPC 2.1%, 95%CI 1.6 to 2.7), while the others showed a decrease. Conclusion Hospital case fatality and specific mortality due to CD are a relevant public health problem in Brazil. Differences related to gender, ethnicity, and social vulnerability reinforce the need for comprehensive care, and to ensure equity in access to health in the country. Municipalities,states, and regions with indicators that reveal higher morbidity and mortality need to be prioritized."
Tele-entomology and tele-parasitology: A citizen science-based approach for surveillance and control of Chagas disease in Venezuela.,"Delgado-Noguera, L. A., C. E. Hernandez-Pereira, J. D. Ramírez, C. Hernandez, N. Velasquez-Ortíz, J. Clavijo, J. M. Ayala, D. Forero-Peña, M. Marquez, M. J. Suarez, L. Traviezo-Valles, M. A. Escalona, L. Perez-Garcia, I. Mejias Carpio, E. M. Sordillo, M. E. Grillet, M. S. Llewellyn, J. C. Gabaldon and A. E. Paniz Mondolfi.",https://bibtri.cepave.edu.ar/download.php?id=17392,2022,"Chagas Disease (CD), a chronic infection caused by the Trypanosoma cruzi parasite, is a Neglected Tropical Disease endemic to Latin America. With a re-emergence in Venezuela during the past two decades, the spread of CD has proved susceptible to, and inhibitable by a digital, real-time surveillance system effectuated by Citizen Scientists in communities throughout the country. The #TraeTuChipo (#BringYourKissingBug) campaign implemented in January 2020, has served as such a strategy counting on community engagement to define the current ecological distribution of CD vectors despite the absence of a functional national surveillance program. This pilot campaign collected data through online surveys, social media platforms, and/or telephone text messages. A total of 79 triatomine bugs were reported from eighteen Venezuelanstates; 67 bugs were identified as Panstrongylus geniculatus, 1 as Rhodnius pictipes, 1 as Triatoma dimidiata, and 10 as Triatoma maculata. We analyzed 8 triatomine feces samples spotted from 4 Panstrongylus geniculatus which were confirmed positive by qPCR for T. cruzi. Further molecular characterization of discrete typing units (DTUs), revealed that all samples contained TcI, the most highly diverse and broadly distributed strain of T. cruzi. Moreover, analysis of the mitochondrial 12S gene revealed Myotis keaysi, Homo sapiens, and Gallus gallus as the main triatomine feeding sources. This study highlights a novel Citizen Science approach which may help improve the surveillance systems for CD in endemic countries."
European priority review vouchers for neglected disease product development.,"Ridley , D. B., A. M. Lasanta, F. S. Jones and S. K. Ridley.",https://bibtri.cepave.edu.ar/download.php?id=18822,2024,"Introduction Neglected diseases are a significant global health challenge. Encouraging the development of therapeutics and vaccines for these diseases would address an important unmet medical need. We propose a priority review voucher programme for the European Union (EU). The developer of a drug or vaccine for a neglected disease would receive a voucher for accelerated assessment of a different product at the European Medicines Agency (EMA). Methods This study uses retrospective observational data to estimate the potential commercial value of the proposed voucher programme using a five-step approach: (1) estimating the time saved in the EMA accelerated regulatory review; (2) gauging time reductions in accelerated pricing and reimbursement decisions by EU memberstates; (3) selecting 10 high-revenue products launched between 2015 and 2020 representing typical voucher users; (4) analysing IQVIA MIDAS sales data for the selected products and (5) calculating the net present value (NPV) of the voucher based on the 10 products. Results The accelerated EMA review would reduce regulatory time by an average of 182 days. Additionally, products could save more than a year in many memberstatesthrough an expedited 120-day pricing and reimbursement review. The estimated NPV of regulatory acceleration by two quarters would be €100 million. In addition, if France, Italy and Spain reviewed pricing and reimbursement in only 120 days, then the value would double. Conclusion An EU voucher estimated at more than 100 million, coupled with a USS100 million counterpart, offers a meaningful incentive for novel product development. However, the voucher programme should be part of a comprehensive strategy for tackling neglected diseases, rather than a standalone solution."
Identification of Discrete Typing Units of Trypanosoma cruzi Isolated from Domestic Environments in Southeastern Mexico.,"García-López, C., N. G. Santos-Hernández, J. Gutiérrez-Jiménez, D. G. Vidal-López, A. Moreno-Rodríguez, A. E. Gutiérrez-Cabrera and J. A. De Fuentes-Vicente.",https://bibtri.cepave.edu.ar/download.php?id=19949,2023,"Background: The Trypanosoma cruzi parasite is the causal agent of Chagas disease, recognized by the World Health Organization as a neglected tropical disease. Currently there are seven discrete typing units (DTUs) of T. cruzi distributed in America, but there are still gaps about its distribution in some endemic regions.  Materials and Methods: Seventeen units isolated from Chiapas and Oaxaca in Mexico were identified by amplification of the C-5 sterol desaturase gene.  Results: Three DTUs of T. cruzi, TcI (6), TcII (10), and TcIV (1) were detected by comparing polymorphic sites in specific regions.  Conclusions: New DTUs are reported for bothstates, where TcII was the most common DTU. The genetic characterization of the isolates can help to understand the epidemiology of Chagas disease."
"Risk of a vector-borne endemic zoonosis for wildlife: hosts, large-scale geography, and diversity of vector-host interactions for Trypanosoma cruzi.","Rengifo-Correa, L., A. Rodríguez-Moreno, I. Becker, J. A. Falcon-Lezama, R. Tapia-Conyer, S. Sanchez-Montes, G. Suzan, C. R. Stephens and C. Gonzalez-Salazar.",https://bibtri.cepave.edu.ar/download.php?id=20013,2024,"Drivers for wildlife infection are multiple and complex, particularly for vector-borne diseases. Here, we studied the role of host competence, geographic area provenance, and diversity of vector-host interactions as drivers of wild mammal infection risk to Trypanosoma cruzi, the aetiological agent of Chagas disease. We performed a systematic sampling of wild mammals in 11statesof Mexico, from 2017 to 2018. We tested the positivity of T. cruzi with the Tc24 marker in tissues samples for 61 wild mammal species (524 specimens sampled). 26 mammal species were positive for T. cruzi, of which 11 are new hosts recorded in Mexico 75 specimens were positive and 449 were negative for T. cruzi infection, yielding an overall prevalence of 14.3%. The standardized infection risk of T. cruzi of our examined specimens was similar, no matter the host species or their geographic origins. Additionally, we used published data of mammal positives for T. cruzi to complement records of T. cruzi infection in wild mammals and inferred a trophic network of Triatoma spp. (vectors) and wild mammal species in Mexico, using spatial data-mining modelling. Infection with T. cruzi was not homogeneously distributed in the inferred trophic network. This information allowed us to develop a predictive model for T. cruzi infection risk for wild mammals in Mexico, considering risk as a function of the diversity of vector-host spatial associations in a large-scale geographic context, finding that the addition of competent vectors to a multi-host parasite system amplifies host infection risk. The diversity of vector-host interactions per se constitutes a relevant driver of infection risk because hosts and vectors are not isolated from each other."
Stroke in Chagas disease: from pathophysiology to clinical practice.,"Reis Lage, T. A., J. Teixeira Tupinambás, L. Bretas de Pádua, M. de Oliveira Ferreira, A. C. Ferreira, A. L. Teixeira and M. C. Pereira Nunes.",https://bibtri.cepave.edu.ar/download.php?id=20139,2022,"Despite substantial progress toward its control, Chagas disease continues to be a major public health problem in Latin America and has become a global health concern. The disease affects approximately 6 million people, of whom 20–40% will develop cardiomyopathy over the years after the initial Trypanosoma cruzi infection. Chagas cardiomyopathy is the most serious and frequent manifestation of Chagas disease. Clinical manifestations vary widely according to the severity of myocardial dysfunction, ranging from asymptomatic to severe forms, including dilated cardiomyopathy with heart failure, arrhythmias, thromboembolism events, and sudden death. Chagas disease is a risk factor for stroke regardless of the severity of cardiomyopathy, which is a leading cause of chronic disability. Classically, stroke etiology in patients with Chagas disease is thought to be cardioembolic and related to apical aneurysm, mural thrombus, and atrial arrhythmias. Although most strokes are thromboembolic, other etiologies have been observed. Small vessel disease, atherosclerosis, and cryptogenic diseases have been reported in patients with Chagas disease and stroke. The potential mechanisms involved in non-embolic strokes include the presence of associated risk factors, pro-inflammatory and prothrombotic diseasestates, and endothelial dysfunction. However, the contribution of each mechanism to stroke in Chagas disease remains unclear. The review aims to provide an overview of stroke in Chagas disease, highlighting the main pathophysiological mechanisms, clinical presentation, approaches for prevention, and unanswered questions regarding treatment strategies."
